iteration,true_reward,run_id,env_name,noiseE,grid_type,expert_trajs,max_iter_num,num_of_NNs,seed,eta,gamma,use_memory_replay,buffer_size,batch_size,log_dir
13,-4.159816270768046,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
14,-4.176340746098347,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
15,-4.133321776320157,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
16,-4.1622238971753065,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
17,-4.153800601790245,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
18,-4.128910240441792,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
19,-4.075729029862207,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
20,-4.130840487306035,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
21,-4.069150263262275,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
22,-4.04071071699886,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
23,-4.063423889792388,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
24,-4.012385304155491,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
25,-4.058683665121884,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
26,-4.021989848193627,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
27,-3.953678353336026,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
28,-3.9763709274959345,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
29,-3.7311757637327965,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
30,-3.7558353647237896,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
31,-3.286325415604937,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
32,-3.2734072809362864,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
33,-1.5352173964447156,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
34,-2.0063854289581244,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
35,-1.4553029567321656,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
36,-1.3664244426109173,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
37,-1.5674096715183328,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
38,-1.59524361911724,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
39,-2.269542333191896,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
40,-1.898326058626722,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
41,-2.1373271694953173,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
42,-2.266574372573708,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
43,-2.217942366439458,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
44,-2.0970004978057357,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
45,-3.729982664957712,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
46,-2.55995631489655,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
47,-4.0832728750465215,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
48,-3.722406794938284,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
49,-7.007569096565334,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
50,-9.062898992894274,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
51,-2.6881913586275408,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
52,-14.740945455075723,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
53,-8.618722281193136,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
54,-5.404201998925344,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
55,-3.460990407018483,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
56,-4.5183007077253885,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
57,-9.02566968705364,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
58,-4.126786058482758,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
59,-3.6272417350769377,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
60,-11.255429146702014,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
61,-7.5620310463091345,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
62,-3.2832969169594493,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
63,-14.562579653024608,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
64,-9.007991696503712,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-3.322382307256215,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-10.856013853055293,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-8.710283957614521,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-8.474695654375001,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-10.100496803444246,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-8.01034587044662,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-5.082216556094191,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-2.898322306409328,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-3.939327215154809,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-8.045023181749622,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-6.677498326272416,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-4.030635743412445,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
77,-9.56235924416618,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
78,-3.606255195543601,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
79,-3.9586910351511486,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
80,-3.029454176778083,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
81,-5.01142238424217,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
82,-2.9010402061884033,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
83,-4.332138634010801,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
84,-3.331034385096226,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
85,-2.9354781545653483,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
86,-2.6192169830749834,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
87,-3.8151389263628985,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
88,-3.9741365473699113,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
89,-2.325957035886803,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
90,-2.6301152331267734,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
91,-5.222462893728542,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
92,-2.138703975191607,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
93,-3.1974379099627606,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
94,-2.6956262130591147,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
95,-2.830719411944429,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
96,-8.90438751294468,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
97,-3.612792207319008,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
98,-11.073597345271757,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
99,-10.592616342952343,20241021-160247,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,456,10,0.99,True,200000.0,20000.0,runs_memory_replay
0,-4.455698032684542,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
1,-4.3551504486500034,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
2,-4.2699878383504934,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
3,-3.818554300815027,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
4,-4.185611411070271,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
5,-4.194078201307769,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
6,-4.1400915824532305,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
7,-4.253371031908092,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
8,-4.172993223158608,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
9,-4.398710155826772,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
10,-4.1835461739099555,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
11,-4.075731692322364,20241021-160324,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,10,22,10,0.99,True,200000.0,20000.0,runs_memory_replay
